country,date,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered_confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Brazil,2020-03-07,213724406,9001,,,13,2,20,0,108,20,88,37.333333333333336,8.166666666666666,,,,29.277777777777782,2.4999999999999996,,,,4.784722222222221,0.24479166666666585,,0.0,0.0,0.5053236643455685,0.0,0.09357845636029045,0.09357845636029045,0.41174520798527803,,
Brazil,2020-03-08,213724406,9001,,,20,3,28,0,166,28,138,47.0,10.833333333333334,,,,26.055555555555554,4.944444444444445,,,,6.569444444444445,1.1371527777777783,,0.0,0.0,0.7767011877904108,0.0,0.13100983890440665,0.13100983890440665,0.6456913488860041,,
Brazil,2020-03-09,213724406,9001,,,25,5,41,0,208,41,167,54.0,14.166666666666666,,,,26.277777777777775,6.833333333333333,,,,7.0347222222222205,1.9461805555555554,1.2026909722222228,0.0,0.0,0.9732159461470208,0.0,0.19183583553859543,0.19183583553859543,0.7813801106084253,,
Brazil,2020-03-10,213724406,9001,,,31,7,56,0,257,56,201,190.83333333333334,17.833333333333332,,,,32.75,8.611111111111112,,,,9.680555555555557,3.675347222222222,2.338541666666667,0.0,0.0,1.2024831642297324,0.0,0.2620196778088133,0.2620196778088133,0.9404634864209191,,
Brazil,2020-03-11,213724406,9001,,,38,9,74,0,315,74,241,181.16666666666666,33.5,,,,57.416666666666664,10.777777777777779,,,,12.569444444444443,5.055555555555557,2.286892361111111,0.0,0.0,1.4738606876745748,0.0,0.3462402885330747,0.3462402885330747,1.1276203991415,,
Brazil,2020-03-12,213724406,9001,,,52,12,96,0,432,96,336,189.5,46.833333333333336,,,,64.77777777777779,14.944444444444443,,,,21.270833333333332,10.491319444444446,1.5121527777777786,0.0,0.0,2.021294657382274,0.0,0.4491765905293942,0.4491765905293942,1.5721180668528796,,
Brazil,2020-03-13,213724406,9001,,,151,15,127,0,1253,127,1126,233.83333333333334,59.833333333333336,,,,76.55555555555554,19.36111111111111,,,,27.25694444444445,11.09375,-0.2977430555555558,0.0,0.0,5.862690290972197,0.0,0.5942231978878444,0.5942231978878444,5.268467093084353,,
Brazil,2020-03-14,213724406,9001,,,151,28,229,0,1253,229,1024,391.5,75.5,,,,117.83333333333333,24.444444444444443,,,,51.64583333333334,9.723958333333336,-4.5069444444444455,0.0,0.0,5.862690290972197,0.0,1.0714733253253257,1.0714733253253257,4.791216965646871,,
Brazil,2020-03-15,213724406,9001,,,162,39,322,0,1345,322,1023,442.6666666666667,103.83333333333333,,,,166.44444444444446,32.80555555555555,,,,56.94444444444444,3.864583333333334,-5.550347222222222,0.0,0.0,6.293151190229533,0.0,1.5066131474006763,1.5066131474006763,4.786538042828857,,
Brazil,2020-03-16,213724406,9001,,,200,50,415,0,1660,415,1245,650.1666666666666,134.0,,,,271.36111111111114,44.63888888888889,,,,60.16666666666667,-7.536458333333336,-8.147569444444445,0.0,0.0,7.767011877904108,0.0,1.941752969476027,1.941752969476027,5.825258908428081,,
Brazil,2020-03-17,213724406,9001,,,321,63,527,1,2664,528,2136,888.1666666666666,180.16666666666666,,,,304.3333333333333,65.0,,,,42.715277777777786,-11.10763888888889,-6.279947916666668,0.001893939393939394,0.00037537537537537537,12.464650387190689,0.004678922818014523,2.4657923250936538,2.470471247911668,9.994179139279021,,
Brazil,2020-03-18,213724406,9001,,,372,84,719,3,3088,722,2366,1188.1666666666667,243.66666666666666,,,,358.5,86.47222222222221,,,,21.5,-22.866319444444443,,0.004155124653739612,0.0009715025906735751,14.448513662028846,0.014036768454043568,3.364145506152442,3.3781822746064853,11.07033138742236,,
Brazil,2020-03-19,213724406,9001,,,621,107,931,6,5154,937,4217,1862.0,327.6666666666667,,,,337.3055555555556,110.91666666666667,,,,12.513888888888886,-21.255208333333336,,0.0064034151547491995,0.0011641443538998836,24.11516820404685,0.028073536908087136,4.356077143571521,4.384150680479608,19.731017523567242,,
Brazil,2020-03-20,213724406,9001,,,793,148,1310,11,6582,1321,5261,2217.5,465.5,5.5,471.0,1746.5,357.36111111111114,131.11111111111111,,,,-31.298611111111107,-21.12326388888889,,0.008327024981074944,0.001671224551807961,30.79666998817159,0.051468150998159753,6.129388891599025,6.180857042597185,24.615812945574405,,
Brazil,2020-03-21,213724406,9001,,,1021,202,1784,15,8474,1799,6675,2593.6666666666665,622.6666666666666,7.166666666666667,629.8333333333333,1963.8333333333333,354.38888888888886,151.36111111111111,,,,-42.305555555555564,-7.553819444444443,,0.008337965536409116,0.0017701203681850365,39.64919195985507,0.07018384227021784,8.347198307337909,8.417382149608127,31.23180981024694,,
Brazil,2020-03-22,213724406,9001,,,1546,265,2381,25,12832,2406,10426,2674.0,799.5,8.833333333333334,808.3333333333334,1865.6666666666665,233.30555555555557,169.66666666666666,,,,-62.99305555555556,,,0.010390689941812137,0.0019482543640897756,60.03993760076236,0.11697307045036308,11.140515229692578,11.257488300142942,48.78244930061942,,
Brazil,2020-03-23,213724406,9001,,,1924,370,3320,34,15969,3354,12615,3032.3333333333335,966.8333333333334,11.0,977.8333333333334,2054.5,168.08333333333334,175.05555555555554,1.9166666666666667,176.9722222222222,-8.888888888888857,-17.701388888888886,,,0.010137149672033392,0.0021291251800363204,74.71771848087391,0.15908337581249377,15.534023755808215,15.69310713162071,59.024611349253206,,
Brazil,2020-03-24,213724406,9001,,,2247,496,4455,46,18650,4501,14149,3314.5,1151.8333333333333,12.833333333333334,1164.6666666666665,2149.8333333333335,105.38888888888891,174.22222222222226,1.944444444444444,176.1666666666667,-70.7777777777778,37.291666666666664,,,0.010219951121972895,0.0024664879356568366,87.26191055597086,0.21523044962866805,20.8446011542547,21.059831603883367,66.20207895208749,,
Brazil,2020-03-25,213724406,9001,,,2554,638,5728,59,21198,5787,15411,3261.8333333333335,1345.6666666666667,14.333333333333334,1360.0,1901.8333333333335,283.5833333333333,167.2777777777778,2.4722222222222223,169.75000000000003,113.83333333333329,86.56944444444446,,,0.010195265249697598,0.0027832814416454384,99.18380589627185,0.27605644626285686,26.800869901587188,27.076926347850044,72.10687954842182,,
Brazil,2020-03-26,213724406,9001,,,2985,789,7111,77,24776,7188,17588,3226.0,1515.8333333333333,17.0,1532.8333333333333,1693.1666666666667,382.47222222222223,177.41666666666666,2.6944444444444446,180.11111111111111,202.36111111111111,134.70138888888889,27.56597222222222,,0.010712298274902615,0.0031078463028737487,115.92499173912782,0.36027705698711826,33.27182015890127,33.63209721588839,82.29289452323943,,
Brazil,2020-03-27,213724406,9001,,,3417,967,8695,92,28361,8787,19574,3226.0,1668.0,18.833333333333332,1686.8333333333333,1539.1666666666667,514.3611111111112,194.19444444444446,4.3055555555555545,198.5,315.8611111111112,146.5138888888889,-6.512152777777793,,0.010470012518493228,0.003243891259123444,132.69893004170987,0.4304608992573361,40.683233902636275,41.113694801893615,91.58523523981627,,
Brazil,2020-03-28,213724406,9001,,,3904,1162,10455,111,32403,10566,21837,4375.5,1803.1666666666667,23.666666666666668,1826.8333333333335,2548.6666666666665,644.1944444444445,222.7222222222222,4.5,227.2222222222222,416.9722222222223,147.55555555555554,-25.708333333333343,-17.320312499999996,0.010505394662123793,0.0034256087399314877,151.6111360721246,0.5193604327996121,48.91813806234184,49.43749849514145,102.17363757698314,,
Brazil,2020-03-29,213724406,9001,,,4256,1376,12415,136,35325,12551,22774,5327.166666666667,2031.3333333333333,27.166666666666668,2058.5,3268.666666666667,869.638888888889,259.4166666666667,5.75,265.1666666666667,604.4722222222224,60.520833333333286,-40.56076388888891,,0.01083578997689427,0.0038499646142958247,165.28294854636303,0.6363335032499751,58.088826785650305,58.72516028890028,106.55778825746275,,
Brazil,2020-03-30,213724406,9001,,,4579,1603,14463,159,38006,14622,23384,6400.666666666667,2317.0,38.666666666666664,2355.6666666666665,4045.0000000000005,972.6944444444443,314.1388888888889,5.9444444444444455,320.08333333333337,652.611111111111,31.868055555555515,-41.715277777777764,,0.010874025441116127,0.004183549965794875,177.82714062145996,0.7439487280643091,67.67126071694405,68.41520944500836,109.4119311764516,,
Brazil,2020-03-31,213724406,9001,,,5717,1817,16547,201,47451,16748,30703,7127.0,2682.0,41.333333333333336,2723.3333333333335,4403.666666666666,756.4444444444443,373.25,6.138888888888888,379.3888888888889,377.05555555555543,-15.729166666666714,-16.671874999999986,,0.0120014330069262,0.004235948662831131,222.0195666376071,0.9404634864209191,77.42213586968631,78.36259935610722,143.6569672814999,,
Brazil,2020-04-01,213724406,9001,,,6836,2114,19299,240,56739,19539,37200,8443.833333333334,3072.3333333333335,51.5,3123.8333333333335,5320.0,771.6666666666665,405.80555555555566,7.86111111111111,413.66666666666674,357.9999999999998,-19.305555555555515,-12.303819444444414,,0.012283126055581146,0.004229894781367313,265.477401771326,1.1229414763234855,90.29853146486228,91.42147294118577,174.05592883014026,,
Brazil,2020-04-02,213724406,9001,,,8044,2438,22597,324,66765,22921,43844,9062.166666666666,3552.8333333333335,54.5,3607.3333333333335,5454.833333333332,806.7222222222222,438.9166666666667,7.305555555555556,446.22222222222223,360.49999999999994,-6.166666666666657,,,0.014135508921949305,0.0048528420579645026,312.3882819447396,1.5159709930367053,105.72961891867418,107.24558991171088,205.14269203302874,,
Brazil,2020-04-03,213724406,9001,,,9056,2883,26547,359,75165,26906,48259,8914.166666666666,4042.6666666666665,60.5,4103.166666666666,4811.0,895.4722222222223,469.5,9.527777777777777,479.02777777777777,416.4444444444445,-17.347222222222143,,,0.013342748829257414,0.004776159116610125,351.6912336160616,1.6797332916672136,124.21136404983154,125.89109734149875,225.80013627456285,,
Brazil,2020-04-04,213724406,9001,,,10360,3325,30849,445,85988,31294,54694,9957.166666666666,4466.166666666667,74.33333333333333,4540.5,5416.666666666666,731.7777777777777,508.4166666666666,8.416666666666666,516.8333333333333,214.94444444444446,5.076388888888943,,,0.014219978270595002,0.005175140717309392,402.3312152754328,2.0821206540164625,144.34009001293,146.42221066694648,255.90900460848633,,
Brazil,2020-04-05,213724406,9001,,,11130,3883,35780,486,92379,36266,56113,11241.0,4950.5,82.5,5033.0,6208.0,702.2777777777779,527.7499999999999,8.638888888888888,536.3888888888888,165.88888888888914,-97.17361111111107,,,0.013400981635691832,0.005260935926996395,432.2342110053636,2.273956489555058,167.41185842855964,169.6858149181147,262.54839608724893,,
Brazil,2020-04-06,213724406,9001,,,12161,4420,40803,564,100936,41367,59569,12499.833333333334,5499.0,98.5,5597.5,6902.333333333334,827.0277777777779,543.2777777777777,8.222222222222221,551.4999999999999,275.52777777777806,-127.26388888888886,-31.211805555555586,,0.01363405613169918,0.005587699136086233,472.2717535591139,2.638912469360191,190.91408774344657,193.55300021280678,278.7187533463071,,
Brazil,2020-04-07,213724406,9001,62985,samples tested,14034,4950,46096,686,116482,46782,69700,12834.5,6122.833333333333,102.0,6224.833333333333,6609.666666666667,506.777777777778,571.111111111111,5.4444444444444455,576.5555555555554,-69.77777777777743,-106.86805555555564,,,0.014663759565644906,0.00588932195532357,545.0102876879677,3.2097410531579627,215.67962621919744,218.8893672723554,326.12092041561226,4.4880290722530995,294.70195369264474
Brazil,2020-04-08,213724406,9001,,samples tested,16170,5581,52300,819,134211,53119,81092,13275.833333333334,6719.333333333333,106.33333333333333,6825.666666666666,6450.166666666668,222.7222222222223,564.138888888889,6.0555555555555545,570.1944444444446,-347.4722222222223,-119.7708333333334,,,0.015418211939230785,0.006102331403536223,627.9629103285471,3.8320377879538943,244.70766338215955,248.53970117011343,379.4232091584337,,
Brazil,2020-04-09,213724406,9001,,samples tested,18092,6338,59541,950,150164,60491,89673,13876.333333333334,7302.333333333333,109.83333333333333,7412.166666666666,6464.166666666668,274.8055555555554,533.1666666666666,5.416666666666667,538.5833333333333,-263.7777777777779,66.86111111111107,,,0.015704815592402176,0.0063264164513465275,702.6057660443328,4.444976677113797,278.5877435074027,283.0327201845165,419.5730458598163,,
Brazil,2020-04-10,213724406,9001,,samples tested,19638,7213,67586,1057,162995,68643,94352,12997.833333333334,7892.833333333333,107.0,7999.833333333333,4998.000000000001,347.94444444444434,507.5277777777778,7.083333333333333,514.6111111111112,-166.66666666666686,199.9375,,,0.015398511137333742,0.006484861498818982,762.6410247222772,4.945621418641351,316.22967757832953,321.17529899697087,441.46572572530624,,
Brazil,2020-04-11,213724406,9001,,samples tested,20727,8180,76096,1124,172034,77220,94814,12577.333333333334,8335.333333333334,118.83333333333333,8454.166666666668,4123.166666666666,774.2222222222223,488.9722222222222,10.527777777777779,499.49999999999994,274.72222222222234,267.2152777777777,0.18750000000002487,,0.014555814555814556,0.006533592196891312,804.9338080743104,5.259109247448324,356.04731075963315,361.30642000708144,443.627388067229,,
Brazil,2020-04-12,213724406,9001,,samples tested,22192,9119,84617,1223,184194,85840,98354,14148.666666666666,8698.0,131.0,8829.0,5319.666666666666,1022.4722222222223,511.3055555555555,13.111111111111112,524.4166666666666,498.05555555555566,281.26388888888886,-48.399305555555536,,0.014247437092264678,0.006639738536542992,861.829509541367,5.722322606431762,395.9164120919349,401.63873469836665,460.1907748430004,,
Brazil,2020-04-13,213724406,9001,,samples tested,23430,10091,93453,1328,194469,94781,99688,14922.166666666666,9168.0,144.5,9312.5,5609.666666666666,1343.6666666666663,556.0555555555555,13.666666666666666,569.7222222222222,773.9444444444441,67.61111111111117,-101.80555555555553,-0.9765625000000115,0.014011246979879934,0.006828851899274435,909.9054414964662,6.213609502323286,437.2593741119112,443.47298361423447,466.43245788223174,,
Brazil,2020-04-14,213724406,9001,,samples tested,25262,10979,102312,1532,209675,103844,105831,17921.166666666668,9653.166666666666,169.5,9822.666666666666,8098.500000000002,1472.9999999999998,630.5555555555553,9.500000000000002,640.0555555555553,832.9444444444445,6.340277777777857,-120.31423611111111,,0.014752898578637187,0.007306545844759748,981.0531418671951,7.168109757198249,478.7099513567019,485.8780611139001,495.175080753295,,
Brazil,2020-04-15,213724406,9001,,samples tested,28320,11934,111729,1736,235056,113465,121591,20011.166666666668,10370.166666666666,188.5,10558.666666666666,9452.500000000002,1044.666666666667,709.6944444444443,6.083333333333333,715.7777777777777,328.88888888888926,-140.0069444444444,-3.7187500000000213,,0.015299872207288592,0.0073854740997889865,1099.8088819112218,8.122610012073212,522.7713675339446,530.8939775460178,568.9149043652038,,
Brazil,2020-04-16,213724406,9001,,samples tested,30425,13078,122594,1924,252528,124518,128010,21059.833333333332,11229.166666666666,189.0,11418.166666666666,9641.666666666666,1047.8333333333337,742.5277777777777,3.194444444444443,745.7222222222222,302.11111111111154,-199.9930555555556,32.00694444444442,,0.015451581297483094,0.007618957105746689,1181.5590213875714,9.002247501859943,573.6078639516725,582.6101114535323,598.9489099340391,,
Brazil,2020-04-17,213724406,9001,,samples tested,33682,14263,134015,2141,279561,136156,143405,21415.333333333332,12118.666666666666,175.83333333333334,12294.5,9120.833333333332,783.6388888888887,768.3333333333334,4.805555555555557,773.1388888888889,10.499999999999773,52.736111111111086,,,0.015724610006169395,0.007658435904865128,1308.044341926958,10.017573753369094,627.0458414562163,637.0634152095854,670.9809267173727,,
Brazil,2020-04-18,213724406,9001,,samples tested,36658,15621,146838,2354,304261,149192,155069,20416.666666666668,12956.166666666666,167.5,13123.666666666666,7293.000000000002,673.0277777777774,768.0555555555557,6.083333333333333,774.138888888889,-101.11111111111165,134.36805555555554,,15.600260416666663,0.01577832591559869,0.007736778620986587,1423.6137355319167,11.014184313606187,687.0436687516166,698.0578530652227,725.555882466694,,
Brazil,2020-04-19,213724406,9001,,samples tested,38654,17211,160828,2462,320828,163290,157538,21209.166666666668,13623.166666666666,163.66666666666666,13786.833333333332,7422.333333333336,1255.6111111111113,752.1111111111113,12.805555555555552,764.9166666666669,490.69444444444446,357.88194444444434,99.91840277777777,,0.015077469532733175,0.007673893799793036,1501.1294498579634,11.519507977951756,752.5017989756396,764.0213069535914,737.1081429043719,,
Brazil,2020-04-20,213724406,9001,132467,samples tested,40743,18812,175024,2587,338167,177611,160556,22623.0,14263.166666666666,198.33333333333334,14461.5,8161.5,1585.3055555555559,791.666666666667,17.88888888888889,809.5555555555559,775.75,531.8263888888888,94.40798611111107,,0.014565539296552578,0.007650066387317508,1582.257292599517,12.10437333020357,818.9237873001739,831.0281606303774,751.2291319691398,3.2512824288834894,619.8028689339297
Brazil,2020-04-21,213724406,9001,132467,samples tested,43079,20416,189466,2741,357556,192207,165349,24049.333333333332,14978.5,225.0,15203.5,8845.833333333332,2215.166666666666,856.2777777777777,23.805555555555554,880.0833333333333,1335.0833333333328,452.4097222222222,-52.00347222222214,-65.07855902777777,0.014260666885181081,0.007665932049804786,1672.9769271180007,12.824927444177808,886.4967906379396,899.3217180821174,773.6552090358833,3.07497852782098,619.8028689339297
Brazil,2020-04-22,213724406,9001,132467,samples tested,45757,22063,204333,2906,379783,207239,172544,28593.5,15741.833333333334,265.8333333333333,16007.666666666668,12585.833333333332,2800.3333333333326,968.2222222222223,33.19444444444444,1001.4166666666667,1798.9166666666658,511.99999999999983,-140.20486111111103,-83.88758680555551,0.014022457162985731,0.007651737966154357,1776.9753445940096,13.596949709150204,956.0583361733615,969.6552858825117,807.3200587114978,2.895010599471119,619.8028689339297
Brazil,2020-04-23,213724406,9001,132467,samples tested,50036,23527,219594,3331,415299,222925,192374,30927.166666666668,16868.666666666668,283.1666666666667,17151.833333333336,13775.333333333332,3065.25,1137.416666666667,27.555555555555557,1164.9722222222226,1900.2777777777774,149.86805555555577,-160.3958333333333,,0.01494224514971403,0.008020727235076415,1943.1519673986134,15.585491906806375,1027.4633772990812,1043.0488692058875,900.1030981927258,2.647433847629707,619.8028689339297
Brazil,2020-04-24,213724406,9001,132467,samples tested,54043,25261,236709,3704,448557,240413,208144,33707.666666666664,18093.833333333332,310.3333333333333,18404.166666666664,15303.5,3633.305555555555,1311.277777777778,26.444444444444446,1337.7222222222224,2295.583333333333,-28.993055555555316,-241.142361111111,,0.015406820762604351,0.008257590451157823,2098.7635824801405,17.330730117925793,1107.5431413293998,1124.8738714473254,973.8897110328148,2.4511407582850695,619.8028689339297
Brazil,2020-04-25,213724406,9001,132467,samples tested,59324,27188,255279,4057,492389,259336,233053,38011.166666666664,19432.5,362.8333333333333,19795.333333333332,18215.833333333332,2814.638888888889,1525.2777777777776,21.111111111111114,1546.3888888888887,1268.2500000000005,-189.17361111111097,-125.1805555555556,,0.015643798007218435,0.008239420458214948,2303.850127439353,18.98238987268492,1194.4307380599294,1213.4131279326143,1090.4369995067386,2.232941136808037,619.8028689339297
Brazil,2020-04-26,213724406,9001,132467,samples tested,63100,29512,276236,4286,523730,280522,243208,41014.5,21087.666666666668,363.6666666666667,21451.333333333336,19563.166666666664,2684.3611111111113,1640.1388888888887,21.555555555555554,1661.6944444444443,1022.666666666667,-452.5694444444442,,,0.015278659071302785,0.008183606056555858,2450.492247478746,20.053863198010244,1292.4869235570598,1312.54078675507,1137.951460723676,2.0993185419968303,619.8028689339297
Brazil,2020-04-27,213724406,9001,132467,samples tested,67446,31859,298029,4603,559802,302632,257170,45849.166666666664,22846.166666666668,383.6666666666667,23229.833333333336,22619.33333333333,2308.555555555556,1738.3888888888894,16.277777777777782,1754.6666666666672,553.8888888888889,-350.85416666666663,,,0.015209891881889556,0.008222550115933848,2619.270351370166,21.53708173132085,1394.4546885300501,1415.9917702613711,1203.278581108795,1.9640453103223319,619.8028689339297
Brazil,2020-04-28,213724406,9001,132467,samples tested,73235,34195,320928,5083,607850,326011,281839,45481.333333333336,24893.5,392.5,25286.0,20195.333333333336,1823.0277777777785,1802.0555555555554,2.9722222222222285,1805.0277777777776,18.00000000000091,-309.1180555555555,,,0.015591498446371442,0.008362260426091964,2844.0832349301277,23.78296468396782,1501.5973421397648,1525.3803068237326,1318.7029281063951,1.80879360961289,619.8028689339297
