Income Group,Date,Estimated Population,Total Tests,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Low income,2020-03-23,612531411,175,287,55,8,287,63,224,53.86,53.86,15.0,2.14,17.14,36.71,5.83,2.8,0.4,3.2,2.63,-0.3486,-0.0903,0.0818,0.127,0.469,0.0131,0.0898,0.103,0.366,0.61,0.286
Low income,2020-03-24,612531411,208,362,76,9,362,85,277,59.14,59.14,18.14,2.57,20.71,38.43,5.2,3.0,0.343,3.34,1.86,-0.2629,0.0983,0.0971,0.106,0.591,0.0147,0.124,0.139,0.452,0.575,0.34
Low income,2020-03-25,612531411,824,430,99,11,430,110,320,62.43,62.43,20.86,3.0,23.86,38.57,5.17,3.09,0.457,3.54,1.63,0.0857,0.185,0.0981,0.1,0.702,0.018,0.162,0.18,0.522,1.92,1.35
Low income,2020-03-26,612531411,290,470,124,17,470,141,329,69.29,69.29,24.29,2.86,27.14,42.14,5.06,3.29,0.314,3.6,1.46,0.657,0.25,0.0315,0.121,0.767,0.0278,0.202,0.23,0.537,0.617,0.473
Low income,2020-03-27,612531411,1037,548,150,20,548,170,378,77.43,77.43,27.71,3.57,31.29,46.14,6.94,3.29,0.371,3.66,3.29,0.703,0.303,-0.0455,0.118,0.895,0.0327,0.245,0.278,0.617,1.89,1.69
Low income,2020-03-28,612531411,362,611,179,25,611,204,407,79.14,79.14,31.43,3.71,35.14,44.0,9.11,3.69,0.286,3.97,5.14,0.903,0.0674,-0.0665,0.123,0.997,0.0408,0.292,0.333,0.664,0.592,0.591
Low income,2020-03-29,612531411,410,698,213,27,698,240,458,93.86,93.86,34.57,4.43,39.0,54.86,8.71,4.26,0.257,4.51,4.2,1.25,-0.1291,-0.1033,0.112,1.14,0.0441,0.348,0.392,0.748,0.587,0.669
Low income,2020-03-30,612531411,482,829,249,33,829,282,547,108.0,108.0,39.29,4.43,43.71,64.29,9.69,4.71,0.257,4.97,4.71,0.423,-0.1474,-0.1424,0.117,1.35,0.0539,0.407,0.46,0.893,0.581,0.787
Low income,2020-03-31,612531411,1586,916,296,35,916,331,585,112.86,112.86,45.57,4.14,49.71,63.14,11.31,4.94,0.457,5.4,5.91,0.0114,-0.2663,-0.0354,0.106,1.5,0.0571,0.483,0.54,0.955,1.73,2.59
Low income,2020-04-01,612531411,3223,1087,341,42,1087,383,704,125.86,125.86,51.29,4.86,56.14,69.71,9.06,5.71,0.286,6.0,3.06,-0.0343,-0.4091,-0.003,0.11,1.77,0.0686,0.557,0.625,1.15,2.97,5.26
Low income,2020-04-02,612531411,724,1226,399,48,1226,447,779,135.71,135.71,56.14,6.0,62.14,73.57,9.17,5.91,0.4,6.31,2.86,-0.4286,-0.1097,0.0203,0.107,2.0,0.0784,0.651,0.73,1.27,0.591,1.18
Low income,2020-04-03,612531411,2240,1338,469,49,1338,518,820,139.14,139.14,63.14,5.86,69.0,70.14,8.54,6.06,0.486,6.54,2.0,-0.7943,-0.144,0.0606,0.0946,2.18,0.08,0.766,0.846,1.34,1.67,3.66
Low income,2020-04-04,612531411,1167,1492,538,59,1492,597,895,153.86,153.86,68.86,6.43,75.29,78.57,7.54,6.43,0.257,6.69,0.857,-0.1257,-0.0457,0.0944,0.0988,2.44,0.0963,0.878,0.975,1.46,0.782,1.91
Low income,2020-04-05,612531411,3177,1648,606,69,1648,675,973,155.57,155.57,75.86,6.57,82.43,73.14,7.34,6.71,0.114,6.83,0.514,-0.7086,0.0366,-0.0263,0.102,2.69,0.113,0.989,1.1,1.59,1.93,5.19
Low income,2020-04-06,612531411,12352,1803,691,74,1803,765,1038,163.57,163.57,83.43,6.14,89.57,74.0,8.43,6.6,0.0571,6.66,1.77,-0.2629,0.0629,0.0459,0.0967,2.94,0.121,1.13,1.25,1.69,6.85,20.17
Low income,2020-04-07,612531411,13722,1993,778,80,1993,858,1135,172.43,172.43,89.71,6.57,96.29,76.14,5.63,7.11,-0.2286,6.89,-1.2571,-0.2457,-0.2411,-0.0153,0.0932,3.25,0.131,1.27,1.4,1.85,6.89,22.4
Low income,2020-04-08,612531411,15063,2176,872,88,2176,960,1216,181.29,181.29,96.14,6.14,102.29,79.0,7.23,6.89,-0.1429,6.74,0.486,-0.48,0.0857,-0.0135,0.0917,3.55,0.144,1.42,1.57,1.99,6.92,24.59
Low income,2020-04-09,612531411,16545,2371,983,91,2371,1074,1297,182.0,182.0,104.43,5.29,109.71,72.29,6.31,6.66,0.0857,6.74,-0.4286,-1.3314,-0.1223,0.0043,0.0847,3.87,0.149,1.6,1.75,2.12,6.98,27.01
Low income,2020-04-10,612531411,15422,2545,1097,95,2545,1192,1353,191.71,191.71,110.29,5.86,116.14,75.57,4.94,6.69,0.0286,6.71,-1.7714,-0.28,-0.0309,0.147,0.0797,4.15,0.155,1.79,1.95,2.21,6.06,25.18
Low income,2020-04-11,612531411,12127,2761,1211,102,2761,1313,1448,195.14,195.14,116.71,6.57,123.29,71.86,1.77,6.4,0.257,6.66,-4.8857,-0.8743,0.0846,0.0192,0.0777,4.51,0.167,1.98,2.14,2.36,4.39,19.8
Low income,2020-04-12,612531411,22474,2922,1337,106,2922,1443,1479,197.14,197.14,123.14,6.71,129.86,67.29,4.23,5.51,0.686,6.2,-1.9714,-0.4,0.495,0.142,0.0735,4.77,0.173,2.18,2.36,2.41,7.69,36.69
Low income,2020-04-13,612531411,24468,3145,1463,115,3145,1578,1567,190.14,190.14,128.14,7.43,135.57,54.57,2.86,5.46,0.629,6.09,-3.2286,-0.0571,0.182,0.0814,0.0729,5.13,0.188,2.39,2.58,2.56,7.78,39.95
Low income,2020-04-14,612531411,26962,3359,1595,126,3359,1721,1638,203.14,203.14,132.0,8.71,140.71,62.43,4.31,5.2,0.6,5.8,-1.4857,1.14,0.586,0.0626,0.0732,5.48,0.206,2.6,2.81,2.67,8.03,44.02
Low income,2020-04-15,612531411,28546,3556,1734,135,3556,1869,1687,206.0,206.0,137.57,9.0,146.57,59.43,4.66,5.14,0.571,5.71,-1.0571,0.629,0.376,-0.1013,0.0722,5.81,0.22,2.83,3.05,2.75,8.03,46.6
Low income,2020-04-16,612531411,30193,3702,1880,143,3702,2023,1679,216.71,216.71,142.71,9.57,152.29,64.43,7.49,5.43,0.143,5.57,1.91,2.06,0.398,0.0226,0.0707,6.04,0.233,3.07,3.3,2.74,8.16,49.29
Low income,2020-04-17,612531411,25872,3967,2021,156,3967,2177,1790,220.43,220.43,148.86,9.57,158.43,62.0,7.37,5.74,0.0,5.74,1.63,1.48,-0.0114,-0.1737,0.0717,6.48,0.255,3.3,3.55,2.92,6.52,42.24
Low income,2020-04-18,612531411,26849,4203,2174,165,4203,2339,1864,227.57,227.57,155.29,8.14,163.43,64.14,13.14,5.49,0.371,5.86,7.29,1.93,0.295,-0.0343,0.0705,6.86,0.269,3.55,3.82,3.04,6.39,43.83
Low income,2020-04-19,612531411,27675,4439,2336,173,4439,2509,1930,240.0,240.0,160.71,8.71,169.43,70.57,11.71,6.4,-0.0571,6.34,5.37,1.09,-0.2823,-0.0391,0.069,7.25,0.282,3.81,4.1,3.15,6.23,45.18
Low income,2020-04-20,612531411,29060,4688,2505,182,4688,2687,2001,271.71,271.71,165.0,10.86,175.86,95.86,14.31,6.66,0.2,6.86,7.46,2.1,0.205,0.134,0.0677,7.65,0.297,4.09,4.39,3.27,6.2,47.44
Low income,2020-04-21,612531411,39426,4952,2682,183,4952,2865,2087,275.29,275.29,174.71,9.29,184.0,91.29,12.91,6.77,0.857,7.63,5.29,0.646,0.202,-0.0153,0.0639,8.08,0.299,4.38,4.68,3.41,7.96,64.37
Low income,2020-04-22,612531411,31899,5236,2859,196,5236,3055,2181,292.0,292.0,182.14,10.57,192.71,99.29,17.89,7.2,0.8,8.0,9.89,2.5,0.659,0.174,0.0642,8.55,0.32,4.67,4.99,3.56,6.09,52.08
Low income,2020-04-23,612531411,44268,5604,3035,219,5604,3254,2350,292.14,292.14,189.14,12.43,201.57,90.57,16.37,8.14,0.829,8.97,7.4,2.94,0.218,-0.0629,0.0673,9.15,0.358,4.95,5.31,3.84,7.9,72.27
Low income,2020-04-24,612531411,46469,5894,3244,221,5894,3465,2429,329.43,329.43,196.71,12.71,209.43,120.0,24.23,8.8,1.03,9.83,14.4,4.38,0.59,-0.0866,0.0638,9.62,0.361,5.3,5.66,3.97,7.88,75.86
Low income,2020-04-25,612531411,49102,6247,3449,239,6247,3688,2559,353.57,353.57,205.71,15.0,220.71,132.86,29.03,10.23,0.714,10.94,18.09,3.19,-0.1097,-0.2978,0.0648,10.2,0.39,5.63,6.02,4.18,7.86,80.16
Low income,2020-04-26,612531411,37806,6484,3660,260,6484,3920,2564,396.43,396.43,218.71,14.43,233.14,163.29,34.83,12.11,0.686,12.8,22.03,3.59,-0.2309,-0.1568,0.0663,10.59,0.424,5.98,6.4,4.19,5.83,61.72
Low income,2020-04-27,612531411,53798,6994,3882,271,6994,4153,2841,437.14,437.14,233.29,14.14,247.43,189.71,33.86,14.0,0.771,14.77,19.09,1.95,-0.8297,-0.2089,0.0653,11.42,0.442,6.34,6.78,4.64,7.69,87.83
Low income,2020-04-28,612531411,56476,7427,4122,288,7427,4410,3017,466.29,466.29,249.71,15.86,265.57,200.71,34.34,16.23,0.229,16.46,17.89,1.79,-0.5657,-0.0265,0.0653,12.13,0.47,6.73,7.2,4.93,7.6,92.2
Low income,2020-04-29,612531411,59388,8011,4390,297,8011,4687,3324,498.71,498.71,266.71,16.57,283.29,215.43,34.0,17.49,0.571,18.06,15.94,0.234,-0.4549,0.0107,0.0634,13.08,0.485,7.17,7.65,5.43,7.41,96.96
Low income,2020-04-30,612531411,62143,8664,4668,318,8664,4986,3678,525.29,525.29,286.86,16.14,303.0,222.29,37.97,18.37,1.17,19.54,18.43,0.366,-0.2423,0.167,0.0638,14.14,0.519,7.62,8.14,6.0,7.17,101.45
Low income,2020-05-01,612531411,45884,9158,4992,332,9158,5324,3834,566.43,566.43,306.14,17.29,323.43,243.0,36.0,19.77,1.26,21.03,14.97,1.32,-0.1771,0.0983,0.0624,14.95,0.542,8.15,8.69,6.26,5.01,74.91
Low income,2020-05-02,612531411,39964,9738,5316,355,9738,5671,4067,627.0,627.0,325.14,20.0,345.14,281.86,35.69,21.26,1.4,22.66,13.03,0.743,0.0057,-0.0446,0.0626,15.9,0.58,8.68,9.26,6.64,4.1,65.24
Low income,2020-05-03,612531411,48453,10161,5668,373,10161,6041,4120,646.29,646.29,348.57,22.14,370.71,275.57,40.94,21.83,1.74,23.57,17.37,0.903,-0.0743,-0.0389,0.0617,16.59,0.609,9.25,9.86,6.73,4.77,79.1
Low income,2020-05-04,612531411,73753,10959,6025,392,10959,6417,4542,677.14,677.14,373.0,23.57,396.57,280.57,37.71,23.37,1.77,25.14,12.57,0.263,-0.6777,-0.136,0.0611,17.89,0.64,9.84,10.48,7.42,6.73,120.41
Low income,2020-05-05,612531411,51032,11816,6398,428,11816,6826,4990,730.0,730.0,396.0,24.86,420.86,309.14,42.49,25.17,1.4,26.57,15.91,-0.0057,-0.4366,0.113,0.0627,19.29,0.699,10.45,11.14,8.15,4.32,83.31
Low income,2020-05-06,612531411,79345,12535,6830,452,12535,7282,5253,755.0,755.0,423.0,26.14,449.14,305.86,37.31,27.06,0.8,27.86,9.46,-2.0686,-0.8571,0.088,0.0621,20.46,0.738,11.15,11.89,8.58,6.33,129.54
Low income,2020-05-07,612531411,83139,13404,7279,483,13404,7762,5642,839.43,839.43,451.0,27.0,478.0,361.43,35.66,28.31,0.257,28.57,7.09,-1.44,0.571,0.452,0.0622,21.88,0.789,11.88,12.67,9.21,6.2,135.73
Low income,2020-05-08,612531411,86828,14268,7764,506,14268,8270,5998,832.86,832.86,483.86,26.14,510.0,322.86,30.6,28.91,0.6,29.51,1.09,-3.3829,0.366,0.413,0.0612,23.29,0.826,12.68,13.5,9.79,6.09,141.75
Low income,2020-05-09,612531411,58157,15023,8277,538,15023,8815,6208,855.43,855.43,514.57,24.86,539.43,316.0,30.51,29.4,0.0571,29.46,1.06,3.12,1.58,0.595,0.061,24.53,0.878,13.51,14.39,10.13,3.87,94.95
Low income,2020-05-10,612531411,59480,16037,8825,562,16037,9387,6650,883.0,883.0,540.57,27.86,568.43,314.57,25.57,29.31,0.171,29.49,-3.9143,1.82,1.63,-0.1849,0.0599,26.18,0.918,14.41,15.32,10.86,3.71,97.11
Low income,2020-05-11,612531411,96668,16789,9412,575,16789,9987,6802,907.57,907.57,570.0,26.43,596.43,311.14,52.91,28.46,0.8,29.26,23.66,5.84,2.12,0.0553,0.0576,27.41,0.939,15.37,16.3,11.1,5.76,157.82
Low income,2020-05-12,612531411,100146,17804,10000,602,17804,10602,7202,967.29,967.29,597.57,27.86,625.43,341.86,44.77,30.23,1.0,31.23,13.54,6.71,-0.3531,-0.5849,0.0568,29.07,0.983,16.33,17.31,11.76,5.62,163.5
Low income,2020-05-13,612531411,103986,18716,10614,647,18716,11261,7455,1097.43,1097.43,626.14,30.14,656.29,441.14,59.8,31.91,0.6,32.51,27.29,7.21,0.642,-0.5925,0.0575,30.56,1.06,17.33,18.38,12.17,5.56,169.76
Low income,2020-05-14,612531411,108892,19757,11269,668,19757,11937,7820,1079.29,1079.29,665.71,29.86,695.57,383.71,64.09,34.2,1.0,35.2,28.89,1.35,-1.3429,-0.6971,0.056,32.25,1.09,18.4,19.49,12.77,5.51,177.77
Low income,2020-05-15,612531411,64916,21039,11947,701,21039,12648,8391,1182.0,1182.0,700.14,30.86,731.0,451.0,61.63,37.54,0.0571,37.6,24.03,5.03,-1.3314,-0.1349,0.0554,34.35,1.14,19.5,20.65,13.7,3.09,105.98
