income_group,date,estimated_population,total_tests,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Lower middle income,2020-02-25,3117499890,15,26,21,1,26,22,4,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666667,0.25,-0.08333333333333333,,,,,,,0.045454545454545456,0.038461538461538464,0.008340016332767217,0.00032076985895258527,0.00673616703800429,0.007056936896956875,0.001283079435810341,0.5769230769230769,0.004811547884288779
Lower middle income,2020-02-26,3117499890,17,26,21,1,26,22,4,0.8333333333333334,0.3333333333333333,0.0,0.3333333333333333,0.5,0.3055555555555555,-0.05555555555555556,,,,,,,0.045454545454545456,0.038461538461538464,0.008340016332767217,0.00032076985895258527,0.00673616703800429,0.007056936896956875,0.001283079435810341,0.6538461538461539,0.005453087602193949
Lower middle income,2020-02-27,3117499890,19,26,21,1,26,22,4,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,1.027777777777778,-0.027777777777777773,,,,0.3680555555555555,,,0.045454545454545456,0.038461538461538464,0.008340016332767217,0.00032076985895258527,0.00673616703800429,0.007056936896956875,0.001283079435810341,0.7307692307692307,0.00609462732009912
Lower middle income,2020-02-28,3117499890,,29,21,1,29,22,7,1.8333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.5,1.1111111111111112,0.1388888888888889,,,,0.4444444444444445,,,0.045454545454545456,0.034482758620689655,0.009302325909624973,0.00032076985895258527,0.00673616703800429,0.007056936896956875,0.0022453890126680966,,
Lower middle income,2020-02-29,3117499890,25,29,22,1,29,23,6,2.1666666666666665,0.5,0.0,0.5,1.6666666666666665,1.722222222222222,0.22222222222222224,,,,0.625,0.10243055555555554,,0.043478260869565216,0.034482758620689655,0.009302325909624973,0.00032076985895258527,0.007056936896956875,0.00737770675590946,0.0019246191537155115,0.8620689655172413,0.00801924647381463
Lower middle income,2020-03-01,3117499890,,30,22,1,30,23,7,6.5,0.5,0.0,0.5,6.0,2.0833333333333335,0.4166666666666667,,,,0.9027777777777778,0.12499999999999996,,0.043478260869565216,0.03333333333333333,0.009623095768577557,0.00032076985895258527,0.007056936896956875,0.00737770675590946,0.0022453890126680966,,
Lower middle income,2020-03-02,3117499890,1784,37,23,1,37,24,13,7.5,1.0,0.0,1.0,6.5,3.527777777777778,0.47222222222222215,,,,0.7777777777777777,-0.03298611111111113,-0.0013020833333333183,0.041666666666666664,0.02702702702702703,0.011868484781245654,0.00032076985895258527,0.00737770675590946,0.007698476614862046,0.0041700081663836085,48.21621621621622,0.572253428371412
Lower middle income,2020-03-03,3117499890,1821,39,24,1,39,25,14,11.166666666666666,1.6666666666666667,0.0,1.6666666666666667,9.5,4.722222222222222,0.7777777777777778,,,,0.9444444444444443,-0.04166666666666666,0.012152777777777794,0.04,0.02564102564102564,0.012510024499150825,0.00032076985895258527,0.007698476614862046,0.00801924647381463,0.004490778025336193,46.69230769230769,0.5841219131526577
Lower middle income,2020-03-04,3117499890,157,65,24,1,65,25,40,13.5,2.8333333333333335,0.0,2.8333333333333335,10.666666666666666,4.833333333333333,1.1666666666666667,,,,0.49305555555555547,0.09722222222222227,,0.04,0.015384615384615385,0.02085004083191804,0.00032076985895258527,0.007698476614862046,0.00801924647381463,0.01283079435810341,2.4153846153846152,0.05036086785555588
Lower middle income,2020-03-05,3117499890,2077,74,27,1,74,28,46,23.0,3.1666666666666665,0.16666666666666666,3.333333333333333,19.666666666666668,5.861111111111111,1.4722222222222223,,,,0.7361111111111112,0.17361111111111113,,0.03571428571428571,0.013513513513513514,0.023736969562491307,0.00032076985895258527,0.008660786191719802,0.008981556050672386,0.01475541351181892,28.06756756756757,0.6662389970445195
Lower middle income,2020-03-06,3117499890,2107,96,32,1,96,33,63,30.5,5.166666666666667,0.16666666666666666,5.333333333333334,25.166666666666664,5.5,1.777777777777778,,,,1.1666666666666667,0.49131944444444453,0.1948784722222222,0.030303030303030304,0.010416666666666666,0.030793906459448184,0.00032076985895258527,0.010264635486482728,0.010585405345435313,0.02020850111401287,21.947916666666668,0.6758620928130971
Lower middle income,2020-03-07,3117499890,331,111,39,1,111,40,71,35.5,7.5,0.3333333333333333,7.833333333333333,27.666666666666668,7.666666666666667,1.722222222222222,,,,1.6388888888888888,0.6510416666666669,0.16059027777777782,0.025,0.009009009009009009,0.035605454343736964,0.00032076985895258527,0.012510024499150825,0.01283079435810341,0.022774659985633553,2.981981981981982,0.10617482331330572
Lower middle income,2020-03-08,3117499890,284,175,42,2,175,44,131,42.666666666666664,9.833333333333334,0.6666666666666666,10.5,32.166666666666664,9.5,2.361111111111111,0.47222222222222227,2.8333333333333335,6.666666666666666,2.4583333333333335,0.8767361111111112,0.07552083333333331,0.045454545454545456,0.011428571428571429,0.05613472531670242,0.0006415397179051705,0.01347233407600858,0.01411387379391375,0.042020851522788664,1.6228571428571428,0.09109863994253421
Lower middle income,2020-03-09,3117499890,2959,222,55,2,222,57,165,44.166666666666664,12.333333333333334,0.8333333333333334,13.166666666666668,30.999999999999996,12.416666666666666,2.7777777777777772,0.5555555555555556,3.333333333333333,9.083333333333332,3.3402777777777786,0.8159722222222224,-0.07031250000000025,0.03508771929824561,0.009009009009009009,0.07121090868747393,0.0006415397179051705,0.017642342242392188,0.018283881960297357,0.052927026727176564,13.32882882882883,0.9491580126406998
Lower middle income,2020-03-10,3117499890,429,278,69,3,278,72,206,59.5,13.166666666666666,2.5,15.666666666666666,43.833333333333336,15.333333333333334,3.5833333333333335,0.5277777777777778,4.111111111111112,11.222222222222221,4.673611111111112,0.7934027777777778,-0.2339409722222222,0.041666666666666664,0.01079136690647482,0.0891740207888187,0.0009623095768577557,0.02213312026772838,0.023095429844586138,0.06607859094423256,1.5431654676258992,0.13761026949065908
Lower middle income,2020-03-11,3117499890,5441,330,86,5,330,91,239,80.0,17.333333333333332,3.0,20.333333333333332,59.66666666666667,21.027777777777782,4.527777777777778,0.5555555555555556,5.083333333333333,15.94444444444445,4.902777777777779,0.36979166666666585,-0.2968750000000002,0.054945054945054944,0.015151515151515152,0.10585405345435313,0.0016038492947629262,0.02758620786992233,0.029190057164685257,0.07666399628966787,16.48787878787879,1.7453088025610164
Lower middle income,2020-03-12,3117499890,5733,361,106,6,361,112,249,105.0,21.833333333333332,3.5,25.333333333333332,79.66666666666667,28.194444444444446,5.416666666666667,1.2500000000000002,6.666666666666667,21.52777777777778,5.631944444444445,-0.05902777777777768,-0.40625,0.05357142857142857,0.01662049861495845,0.11579791908188328,0.0019246191537155115,0.03400160504897404,0.035926224202689545,0.07987169487919372,15.880886426592797,1.8389736013751712
Lower middle income,2020-03-13,3117499890,11994,468,118,16,468,134,334,127.5,29.0,3.5,32.5,95.0,32.02777777777778,7.722222222222222,0.8888888888888888,8.61111111111111,23.416666666666668,4.819444444444442,-0.37152777777777857,-0.17708333333333293,0.11940298507462686,0.03418803418803419,0.1501202939898099,0.005132317743241364,0.03785084335640506,0.04298316109964642,0.10713713289016347,25.628205128205128,3.8473136882773074
Lower middle income,2020-03-14,3117499890,6773,655,146,20,655,166,489,168.83333333333334,37.0,4.0,41.0,127.83333333333334,37.861111111111114,9.611111111111112,1.0555555555555556,10.666666666666668,27.194444444444446,4.437500000000001,-0.8315972222222223,,0.12048192771084337,0.030534351145038167,0.21010425761394333,0.006415397179051705,0.046832399407077445,0.05324779658612915,0.15685646102781417,10.340458015267176,2.17257425468586
Lower middle income,2020-03-15,3117499890,9258,852,186,23,852,209,643,213.33333333333334,44.833333333333336,8.333333333333334,53.16666666666667,160.16666666666669,40.30555555555555,11.916666666666666,1.2222222222222223,13.13888888888889,27.16666666666666,3.4166666666666643,-0.33854166666666585,,0.11004784688995216,0.02699530516431925,0.27329591982760265,0.00737770675590946,0.05966319376518085,0.06704090052109031,0.2062550193065123,10.866197183098592,2.969687354183034
Lower middle income,2020-03-16,3117499890,10872,1043,243,24,1043,267,776,251.66666666666666,59.5,7.833333333333333,67.33333333333333,184.33333333333331,45.94444444444445,13.694444444444445,1.9444444444444444,15.63888888888889,30.30555555555556,2.3055555555555554,-0.7118055555555565,,0.0898876404494382,0.023010546500479387,0.3345629628875464,0.007698476614862046,0.07794707572547821,0.08564555234034026,0.24891741054720615,10.423777564717161,3.487409906532507
Lower middle income,2020-03-17,3117499890,13477,1343,308,29,1343,337,1006,307.1666666666667,75.0,9.333333333333334,84.33333333333333,222.83333333333337,45.694444444444436,16.166666666666668,2.3333333333333335,18.5,27.194444444444436,3.4652777777777786,0.05729166666666785,,0.08605341246290801,0.021593447505584513,0.430793920573322,0.009302325909624973,0.09879711655739626,0.10809944246702123,0.32269447810630075,10.034996276991809,4.3230153891039915
Lower middle income,2020-03-18,3117499890,30768,1641,375,56,1641,431,1210,346.8333333333333,93.33333333333333,10.833333333333334,104.16666666666666,242.66666666666666,47.083333333333336,19.527777777777775,1.25,20.777777777777775,26.30555555555556,1.590277777777775,0.3923611111111103,,0.12993039443155452,0.03412553321145643,0.5263833385411923,0.017963112101344773,0.12028869710721947,0.13825180920856422,0.3881315293326281,18.749542961608775,9.869447020253142
Lower middle income,2020-03-19,3117499890,19102,1978,475,63,1978,538,1440,403.1666666666667,111.16666666666667,15.166666666666666,126.33333333333334,276.83333333333337,54.166666666666664,21.694444444444443,1.6388888888888893,23.333333333333332,30.833333333333332,3.6458333333333357,0.45312499999999956,0.1497395833333327,0.1171003717472119,0.03185035389282103,0.6344827810082136,0.02020850111401287,0.152365683002478,0.17257418411649086,0.46190859689172276,9.657229524772497,6.127345845712283
Lower middle income,2020-03-20,3117499890,36677,2498,596,76,2498,672,1826,443.0,134.0,18.0,152.0,291.0,52.30555555555555,23.63888888888889,2.388888888888889,26.02777777777778,26.27777777777777,3.8749999999999964,1.314236111111112,0.37456597222222276,0.1130952380952381,0.03042433947157726,0.8012831076635579,0.02437850928039648,0.1911788359357408,0.21555734521613729,0.5857257624474207,14.682546036829464,11.764876116803968
Lower middle income,2020-03-21,3117499890,21859,2933,746,88,2933,834,2099,495.8333333333333,162.0,15.833333333333334,177.83333333333334,318.0,60.27777777777778,25.611111111111114,2.944444444444444,28.555555555555557,31.72222222222222,5.277777777777777,0.6562499999999987,0.24956597222222276,0.10551558752997602,0.030003409478349813,0.9408179963079325,0.0282277475878275,0.2392943147786286,0.2675220623664561,0.6732959339414765,7.452778724855097,7.011708346844561
Lower middle income,2020-03-22,3117499890,43577,3462,910,115,3462,1025,2437,576.6666666666666,189.66666666666666,17.666666666666668,207.33333333333331,369.3333333333333,62.58333333333332,28.638888888888886,2.8888888888888893,31.527777777777775,31.055555555555546,6.847222222222223,1.8906250000000013,-0.020833333333333703,0.11219512195121951,0.03321779318313114,1.11050525169385,0.0368885337795473,0.29190057164685257,0.3287891054263999,0.7817161462674502,12.587232813402657,13.978188143576807
Lower middle income,2020-03-23,3117499890,31150,4001,1112,137,4001,1249,2752,621.0,216.83333333333334,23.666666666666668,240.5,380.5,75.27777777777777,31.111111111111114,2.944444444444444,34.05555555555556,41.222222222222214,6.27083333333333,1.4513888888888906,0.06293402777777857,0.10968775020016013,0.03424143964008998,1.2834002056692935,0.04394547067650418,0.3566960831552748,0.40064155383177896,0.8827586518375146,7.785553611597101,9.99198110637303
Lower middle income,2020-03-24,3117499890,55967,4616,1347,151,4616,1498,3118,708.5,247.0,28.5,275.5,433.0,79.69444444444444,33.861111111111114,4.194444444444444,38.05555555555556,41.638888888888886,11.437500000000002,1.2309027777777772,-0.6475694444444449,0.10080106809078772,0.032712305025996535,1.4806736689251334,0.04843624870184037,0.4320770000091323,0.4805132487109727,1.0001604202141607,12.124566724436741,17.95252669599934
Lower middle income,2020-03-25,3117499890,64368,5438,1613,169,5438,1782,3656,778.6666666666666,283.0,32.5,315.5,463.16666666666663,85.3611111111111,37.00000000000001,4.722222222222222,41.72222222222223,43.63888888888887,11.08333333333334,0.9079861111111129,-0.3832465277777789,0.09483726150392817,0.03107760205958073,1.7443464929841586,0.0542101061629869,0.51740178249052,0.5716118886535069,1.1727346043306517,11.836704670834866,20.647314281060005
Lower middle income,2020-03-26,3117499890,44008,6224,1897,218,6224,2115,4109,894.6666666666666,320.6666666666667,35.666666666666664,356.33333333333337,538.3333333333333,108.33333333333333,41.13888888888889,4.583333333333333,45.72222222222223,62.6111111111111,11.770833333333332,-0.6996527777777781,-0.9631076388888887,0.10307328605200945,0.035025706940874035,1.9964716021208906,0.06992782925166358,0.6085004224330542,0.6784282516847178,1.3180433504361728,7.070694087403599,14.116439952785372
Lower middle income,2020-03-27,3117499890,84904,7184,2228,259,7184,2487,4697,974.0,365.1666666666667,41.0,406.1666666666667,567.8333333333333,119.61111111111113,46.75,4.638888888888889,51.388888888888886,68.22222222222224,9.902777777777782,-0.08159722222222499,-1.063802083333334,0.10414153598713309,0.03605233853006681,2.3044106667153725,0.08307939346871958,0.7146752457463599,0.7977546392150795,1.506656027500293,11.8184855233853,27.2346441045103
Lower middle income,2020-03-28,3117499890,28440,8134,2608,310,8134,2918,5216,1088.8333333333333,411.6666666666667,46.0,457.6666666666667,631.1666666666665,126.77777777777777,52.88888888888889,4.527777777777778,57.41666666666667,69.3611111111111,8.63888888888889,-2.6215277777777777,,0.10623714873200822,0.038111630194246376,2.6091420327203285,0.09943865627530142,0.8365677921483423,0.9360064484236438,1.6731355842966846,3.4964347184656996,9.122694788611524
Lower middle income,2020-03-29,3117499890,27465,9369,3036,351,9369,3387,5982,1271.0,463.6666666666667,51.166666666666664,514.8333333333334,756.1666666666666,124.97222222222223,59.24999999999999,4.777777777777778,64.02777777777777,60.94444444444446,10.75694444444444,-3.347222222222223,,0.10363153232949512,0.037463976945244955,3.005292808526771,0.11259022049235742,0.9738572917800488,1.0864475122724062,1.918845296254365,2.931476144732629,8.809944176132754
Lower middle income,2020-03-30,3117499890,29681,10460,3538,397,10460,3935,6525,1426.1666666666667,527.5,56.333333333333336,583.8333333333334,842.3333333333334,142.88888888888889,64.58333333333333,4.777777777777779,69.36111111111111,73.52777777777777,1.2847222222222214,-3.682291666666666,,0.10088945362134688,0.03795411089866157,3.355252724644042,0.12734563400417634,1.1348837609742466,1.262229394978423,2.093023329665619,2.8375717017208415,9.520770183571683
Lower middle income,2020-03-31,3117499890,30920,11971,4083,445,11971,4528,7443,1539.3333333333333,600.3333333333334,59.666666666666664,660.0,879.3333333333333,162.63888888888889,70.74999999999999,5.25,75.99999999999999,86.6388888888889,-3.4861111111111107,-5.350694444444441,,0.0982773851590106,0.03717316849051876,3.839935981521398,0.14274258723390043,1.3097033341034054,1.452445921337306,2.387490060184092,2.5829086960153704,9.918204038813936
Lower middle income,2020-04-01,3117499890,101081,13850,4679,525,13850,5204,8646,1644.5,676.1666666666666,64.33333333333333,740.5,904.0,131.91666666666666,79.47222222222221,4.500000000000001,83.97222222222221,47.94444444444444,-6.090277777777775,-2.020833333333333,,0.10088393543428133,0.03790613718411552,4.442662546493305,0.16840417595010726,1.5008821700391464,1.6692863459892535,2.773376200504052,7.298267148014441,32.42373811278627
Lower middle income,2020-04-02,3117499890,121553,15741,5393,597,15741,5990,9751,1831.3333333333333,752.6666666666666,69.66666666666667,822.3333333333333,1009.0,111.02777777777779,84.11111111111113,4.194444444444444,88.30555555555557,22.722222222222214,-10.645833333333325,,,0.0996661101836394,0.03792643415284925,5.0492383497726445,0.19149960579469338,1.7299118493312922,1.9214114551259855,3.1278268946466588,7.722063401308684,38.99053866526359
Lower middle income,2020-04-03,3117499890,149497,17370,6210,668,17370,6878,10492,2064.6666666666665,836.1666666666666,77.5,913.6666666666666,1151.0,118.52777777777779,84.6388888888889,5.694444444444444,90.33333333333334,28.194444444444443,-6.798611111111111,,,0.09712125617912183,0.038457109959700635,5.571772450006406,0.21427426578032693,1.9919808240955543,2.2062550898758815,3.365517360130524,8.606620610247553,47.95413160383463
Lower middle income,2020-04-04,3117499890,80241,19236,7093,737,19236,7830,11406,2062.5,940.5,78.16666666666667,1018.6666666666666,1043.8333333333335,120.05555555555559,86.1111111111111,6.777777777777779,92.88888888888889,27.1666666666667,-11.77777777777778,,,0.09412515964240102,0.03831357870659181,6.170329006811929,0.23640738604805533,2.2752206095506873,2.5116279955987424,3.658701011213187,4.171397379912664,25.738894252214394
Lower middle income,2020-04-05,3117499890,74164,21448,8054,815,21448,8869,12579,2092.3333333333335,1032.1666666666667,81.5,1113.6666666666667,978.6666666666667,104.72222222222221,87.97222222222223,7.333333333333333,95.30555555555556,9.416666666666657,-2.659722222222218,,,0.09189311083549442,0.03799888101454681,6.879871934815048,0.26142743504635696,2.5834804440041217,2.8449078790504787,4.034964055764569,3.457851547929877,23.78957581935953
Lower middle income,2020-04-06,3117499890,188095,24359,9100,910,24359,10010,14349,2250.5,1108.1666666666667,93.83333333333333,1202.0,1048.5,63.916666666666664,87.77777777777777,8.583333333333334,96.3611111111111,-32.444444444444436,6.583333333333311,,,0.09090909090909091,0.037357855412783775,7.813632994226023,0.29190057164685257,2.9190057164685257,3.2109062881153783,4.602726706110645,7.721786608645675,60.335206619686524
Lower middle income,2020-04-07,3117499890,207746,26225,10322,994,26225,11316,14909,2364.8333333333335,1192.8333333333333,105.0,1297.8333333333333,1067.0000000000002,107.88888888888891,83.94444444444446,9.361111111111112,93.30555555555557,14.583333333333343,9.73611111111111,,,0.08784022622834924,0.03790276453765491,8.412189551031547,0.31884523979886975,3.310986484108585,3.6298317239074547,4.782357827124093,7.921677788369876,66.63865511796378
