Country,Region,Income Group,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,μ infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Azerbaijan,Europe & Central Asia,Upper middle income,2020-03-26,40.14,47.58,10139740,4794,,,122,37,3,122,40,82,20.57,20.57,6.43,0.429,6.86,13.71,3.8,1.17,0.0571,1.23,2.57,0.366,-0.112,-0.0277,0.075,0.0246,12.03,0.296,3.65,3.94,8.09,,
Bahamas,Latin America & Caribbean,High income,2020-03-26,25.03,-77.3963,395005,32933,,,9,2,0,9,2,7,1.0,1.0,0.429,,,,0.0857,,,,,0.0343,,,0.0,0.0,22.78,0.0,5.06,5.06,17.72,,
Bahrain,Middle East & North Africa,High income,2020-03-26,26.03,50.55,1721141,23504,29533,units unclear,458,239,4,458,243,215,23.57,23.57,17.0,0.286,17.29,6.29,-0.1429,0.743,-0.0571,0.686,-0.8286,0.0343,,,0.0165,0.0087,266.1,2.32,138.86,141.19,124.92,64.48,17158.97
Bangladesh,South Asia,Lower middle income,2020-03-26,23.68,90.36,165159428,1856,920,samples tested,44,12,5,44,17,27,3.0,3.0,1.86,0.429,2.29,0.714,-0.4286,0.171,-0.0857,0.0857,-0.5143,,,,0.294,0.114,0.266,0.0303,0.0727,0.103,0.163,20.91,5.57
Barbados,Latin America & Caribbean,High income,2020-03-26,13.19,-59.5432,287865,18148,,,18,6,0,18,6,12,2.71,2.71,1.29,,,,0.0857,,,,,,,,0.0,0.0,62.53,0.0,20.84,20.84,41.69,,
Belarus,Europe & Central Asia,Upper middle income,2020-03-26,53.71,27.95,9440611,6663,,samples tested,86,46,0,86,46,40,2.57,2.57,4.0,,,,1.03,0.0571,,,,,,,0.0,0.0,9.11,0.0,4.87,4.87,4.24,,
Belgium,Europe & Central Asia,High income,2020-03-26,50.83,4.0,11552899,46117,36992,units unclear,6235,1757,220,6235,1977,4258,1062.14,1062.14,294.43,50.86,345.29,716.86,116.17,43.29,10.97,54.26,61.91,-4.8,-7.4469,-1.3977,0.111,0.0353,539.69,19.04,152.08,171.13,368.57,5.93,3201.97
Belize,Latin America & Caribbean,Upper middle income,2020-03-26,13.19,-59.5432,399843,4815,,,2,0,0,2,0,2,,,,,,,,,,,,,,,,0.0,5.0,0.0,0.0,0.0,5.0,,
Benin,Sub-Saharan Africa,Lower middle income,2020-03-26,9.31,2.32,12142401,1219,,,6,2,0,6,2,4,0.571,0.571,0.286,,,,-0.0286,,,,,,,,0.0,0.0,0.494,0.0,0.165,0.165,0.329,,
Bhutan,South Asia,Lower middle income,2020-03-26,27.51,90.43,773424,718,,,2,1,0,2,1,1,0.286,0.286,0.143,,,,0.0286,,,,,,,,0.0,0.0,2.59,0.0,1.29,1.29,1.29,,
Bolivia,Latin America & Caribbean,Lower middle income,2020-03-26,-16.2902,-63.5887,11704384,3552,442,units unclear,43,14,0,43,14,29,8.14,8.14,2.43,,,,1.34,0.314,,,,-0.08,-0.1109,,0.0,0.0,3.67,0.0,1.2,1.2,2.48,10.28,37.76
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,2020-03-26,43.92,17.68,3278863,6073,,,191,66,3,191,69,122,28.14,28.14,10.57,0.714,11.29,16.86,3.6,1.11,,,,0.703,0.0091,,0.0435,0.0157,58.25,0.915,20.13,21.04,37.21,,
Botswana,Sub-Saharan Africa,Upper middle income,2020-03-26,-22.3285,24.68,2345019,7961,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Brazil,Latin America & Caribbean,Upper middle income,2020-03-26,-14.235,-51.9253,213153845,8717,,,2985,789,77,2985,866,2119,387.14,387.14,158.71,15.86,174.57,212.57,31.6,18.26,2.4,20.66,10.94,5.81,,0.218,0.0889,0.0258,14.0,0.361,3.7,4.06,9.94,,
Brunei,East Asia & Pacific,High income,2020-03-26,4.54,114.73,439319,31087,,,114,57,0,114,57,57,5.43,5.43,4.71,,,,-0.4,0.0,,,,,,,0.0,0.0,259.49,0.0,129.75,129.75,129.75,,
Bulgaria,Europe & Central Asia,Upper middle income,2020-03-26,42.73,25.49,6917975,9738,,,264,100,3,264,103,161,22.71,22.71,13.57,0.714,14.29,8.43,0.314,0.8,,,,0.0343,,,0.0291,0.0114,38.16,0.434,14.46,14.89,23.27,,
Burkina Faso,Sub-Saharan Africa,Low income,2020-03-26,12.24,-1.5616,20929220,775,,,152,39,7,152,46,106,21.0,21.0,8.0,1.14,9.14,11.86,0.8,0.943,0.114,1.06,-0.2571,-0.3771,,,0.152,0.0461,7.26,0.334,1.86,2.2,5.06,,
Burundi,Sub-Saharan Africa,Low income,2020-03-26,-3.3731,29.92,11895511,261,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Cabo Verde,Sub-Saharan Africa,Lower middle income,2020-03-26,16.54,-23.0418,557226,3604,,,4,0,1,4,1,3,0.429,0.429,,,,,,,,,,,,,1.0,0.25,7.18,1.79,0.0,1.79,5.38,,
Cambodia,East Asia & Pacific,Lower middle income,2020-03-26,11.55,104.92,16753140,1643,,,96,41,0,96,41,55,2.71,2.71,5.29,,,,-1.1714,0.0286,,,,,,,0.0,0.0,5.73,0.0,2.45,2.45,3.28,,
Cameroon,Sub-Saharan Africa,Lower middle income,2020-03-26,3.85,11.5,26582589,1498,,,75,23,1,75,24,51,14.14,14.14,3.86,,,,1.86,0.486,,,,0.886,,0.0386,0.0417,0.0133,2.82,0.0376,0.865,0.903,1.92,,
Central African Republic,Sub-Saharan Africa,Low income,2020-03-26,6.61,20.94,4811839,468,,,3,2,0,3,2,1,0.0,0.0,0.143,,,,-0.0571,,,,,,,,0.0,0.0,0.623,0.0,0.416,0.416,0.208,,
Chad,Sub-Saharan Africa,Low income,2020-03-26,15.45,18.73,16498674,710,,,3,1,0,3,1,2,0.286,0.286,,,,,0.0571,,,,,,,,0.0,0.0,0.182,0.0,0.0606,0.0606,0.121,,
Chile,Latin America & Caribbean,High income,2020-03-26,-35.6751,-71.543,19163975,14896,,,1306,379,4,1306,383,923,215.29,215.29,76.43,0.857,77.29,138.0,21.37,11.49,,,,-0.3143,-0.6126,,0.0104,0.0031,68.15,0.209,19.78,19.99,48.16,,
China,East Asia & Pacific,Upper middle income,2020-03-26,32.83,111.65,1405211337,10262,,,81782,76471,3291,81782,79762,2020,98.14,98.14,190.57,4.29,194.86,-96.7143,1.77,-9.6,-0.4,-10.0,11.77,-1.56,,,0.0413,0.0402,58.2,2.34,54.42,56.76,1.44,,
Colombia,Latin America & Caribbean,Upper middle income,2020-03-26,4.57,-74.2973,50977205,6432,9228,samples tested,491,141,6,491,147,344,67.29,67.29,26.43,1.14,27.57,39.71,3.97,3.29,,,,0.394,,,0.0408,0.0122,9.63,0.118,2.77,2.88,6.75,18.79,181.02
Comoros,Sub-Saharan Africa,Lower middle income,2020-03-26,-11.6455,43.33,871295,1394,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Congo-Brazzaville,Sub-Saharan Africa,Lower middle income,2020-03-26,-4.0383,21.76,5536372,2011,,,4,2,0,4,2,2,2.29,2.29,0.143,,,,0.4,,,,,,,,0.0,0.0,0.722,0.0,0.361,0.361,0.361,,
Congo-Kinshasa,Sub-Saharan Africa,Low income,2020-03-26,-4.0383,21.76,89627408,545,,,51,14,3,51,17,34,5.0,5.0,2.14,0.714,2.86,2.14,0.457,0.171,,,,0.189,,,0.176,0.0588,0.569,0.0335,0.156,0.19,0.379,,
Costa Rica,Latin America & Caribbean,Upper middle income,2020-03-26,9.75,-83.7534,5112279,12238,2490,people tested,231,77,2,231,79,152,25.71,25.71,12.57,0.0,12.57,13.14,0.229,1.23,-0.0286,1.2,-0.9714,-0.3886,,,0.0253,0.0087,45.19,0.391,15.06,15.45,29.73,10.78,487.06
Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,2020-03-26,7.54,-5.5471,26328075,2286,,,96,19,0,96,19,77,21.57,21.57,4.86,,,,0.543,1.03,,,,-0.2971,-0.0811,,0.0,0.0,3.65,0.0,0.722,0.722,2.92,,
Croatia,Europe & Central Asia,High income,2020-03-26,45.1,15.2,4047431,14853,4208,people tested,495,150,3,495,153,342,65.57,65.57,28.0,0.714,28.71,36.86,2.71,3.46,0.0857,3.54,-0.8286,-0.7314,,,0.0196,0.0061,122.3,0.741,37.06,37.8,84.5,8.5,1039.67
Cuba,Latin America & Caribbean,Upper middle income,2020-03-26,22.0,-80.0,11344487,2747,1039,samples tested,67,16,2,67,18,49,14.86,14.86,4.0,0.286,4.29,10.57,2.34,0.743,0.114,0.857,1.49,0.0343,-0.0949,,0.111,0.0299,5.91,0.176,1.41,1.59,4.32,15.51,91.59
Cyprus,Europe & Central Asia,High income,2020-03-26,35.13,33.43,1213780,27858,,,146,55,3,146,58,88,17.0,17.0,7.14,0.571,7.71,9.29,1.69,0.6,,,,0.589,0.115,,0.0517,0.0205,120.29,2.47,45.31,47.78,72.5,,
Czech Republic,Europe & Central Asia,High income,2020-03-26,49.82,15.47,10691991,23102,31737,samples tested,1925,647,9,1925,656,1269,242.43,242.43,103.71,2.14,105.86,136.57,19.51,11.09,,,,-2.2914,-0.6583,,0.0137,0.0047,180.04,0.842,60.51,61.35,118.69,16.49,2968.3
Denmark,Europe & Central Asia,High income,2020-03-26,63.29,-13.3381,5844918,59822,18706,samples tested,2023,967,41,2023,1008,1015,150.0,150.0,78.86,8.43,87.29,62.71,14.94,4.34,0.657,5.0,9.94,1.7,0.0674,,0.0407,0.0203,346.11,7.01,165.44,172.46,173.66,9.25,3200.39
Diamond Princess,,,2020-03-26,0.0,0.0,,,,,712,681,10,712,691,21,0.0,0.0,1.86,0.286,2.14,-2.1429,,-0.1143,-0.0857,-0.2,,,,,0.0145,0.014,,,,,,,
Djibouti,Middle East & North Africa,Lower middle income,2020-03-26,11.83,42.59,989318,3409,,,11,2,0,11,2,9,2.43,2.43,,,,,0.486,,,,,,,,0.0,0.0,11.12,0.0,2.02,2.02,9.1,,
Dominica,Latin America & Caribbean,Upper middle income,2020-03-26,15.42,-61.371,71923,8300,,,11,1,0,11,1,10,1.43,1.43,,,,,,,,,,,,,0.0,0.0,152.94,0.0,13.9,13.9,139.04,,
Dominican Republic,Latin America & Caribbean,Upper middle income,2020-03-26,18.74,-70.1627,10873861,8282,,,488,100,10,488,110,378,93.86,93.86,24.71,5.14,29.86,64.0,9.8,4.17,1.06,5.23,4.57,-0.5029,,,0.0909,0.0205,44.88,0.92,9.2,10.12,34.76,,
Ecuador,Latin America & Caribbean,Upper middle income,2020-03-26,-1.8312,-78.1834,17663952,6184,3125,units unclear,1403,366,34,1403,400,1003,162.14,162.14,78.29,6.29,84.57,77.57,-1.3143,8.06,0.486,8.54,-9.8571,0.4,,,0.085,0.0242,79.43,1.92,20.72,22.64,56.78,2.23,176.91
Egypt,Middle East & North Africa,Lower middle income,2020-03-26,26.0,30.0,102401930,3020,,,495,188,24,495,212,283,40.29,40.29,19.86,3.71,23.57,16.71,1.97,1.26,0.229,1.49,0.486,0.126,,,0.113,0.0485,4.83,0.234,1.84,2.07,2.76,,
El Salvador,Latin America & Caribbean,Lower middle income,2020-03-26,13.79,-88.8965,6484784,4187,,,13,2,0,13,2,11,3.0,3.0,,,,,0.429,,,,,,,,0.0,0.0,2.0,0.0,0.308,0.308,1.7,,
Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2020-03-26,1.5,10.0,1414679,8132,,,12,4,0,12,4,8,0.857,0.857,0.571,,,,-0.0857,0.0286,,,,,,,0.0,0.0,8.48,0.0,2.83,2.83,5.65,,
Eritrea,Sub-Saharan Africa,Low income,2020-03-26,15.18,39.78,3271641,308,,,6,1,0,6,1,5,1.57,1.57,,,,,,,,,,,,,0.0,0.0,1.83,0.0,0.306,0.306,1.53,,
Estonia,Europe & Central Asia,High income,2020-03-26,58.6,25.01,1322985,23660,8120,samples tested,538,207,1,538,208,330,50.43,50.43,23.57,,,,3.0,2.11,,,,-1.2057,,,0.0048,0.0019,406.66,0.756,156.46,157.22,249.44,15.09,6137.64
Eswatini,Sub-Saharan Africa,Lower middle income,2020-03-26,-26.5225,31.47,1156178,3837,,,6,2,0,6,2,4,0.714,0.714,0.286,,,,0.0,,,,,-0.0571,,,0.0,0.0,5.19,0.0,1.73,1.73,3.46,,
Ethiopia,Sub-Saharan Africa,Low income,2020-03-26,9.14,40.49,115225778,858,,samples tested,12,6,0,12,6,6,1.43,1.43,0.714,,,,0.229,0.0286,,,,0.0514,,,0.0,0.0,0.104,0.0,0.0521,0.0521,0.0521,,
Fiji,East Asia & Pacific,Upper middle income,2020-03-26,-17.7134,178.06,894315,6220,,,5,1,0,5,1,4,0.429,0.429,,,,,-0.0857,,,,,,,,0.0,0.0,5.59,0.0,1.12,1.12,4.47,,
Finland,Europe & Central Asia,High income,2020-03-26,64.0,26.0,5539046,48686,17485,samples tested,958,380,5,958,385,573,87.71,87.71,47.57,1.43,49.0,38.71,1.94,3.6,,,,-1.7429,,,0.013,0.0052,172.95,0.903,68.6,69.51,103.45,18.25,3156.68
France,Europe & Central Asia,High income,2020-03-26,8.31,5.43,67400097,40494,,samples tested,29551,8961,1698,29551,10659,18892,3495.0,3495.0,1270.57,276.43,1547.0,1948.0,332.11,138.54,27.89,166.43,165.69,-19.8057,-3.88,,0.159,0.0575,438.44,25.19,132.95,158.15,280.3,,
Gabon,Sub-Saharan Africa,Upper middle income,2020-03-26,-0.8037,11.61,2238772,7667,,,7,1,1,7,2,5,0.286,0.286,,0.0,,,0.114,,,,,,,,0.5,0.143,3.13,0.447,0.447,0.893,2.23,,
Gambia,Sub-Saharan Africa,Low income,2020-03-26,13.44,-15.3101,2420166,751,,,3,0,1,3,1,2,0.429,0.429,,,,,-0.0286,,,,,,,,1.0,0.333,1.24,0.413,0.0,0.413,0.826,,
Georgia,Europe & Central Asia,Upper middle income,2020-03-26,42.32,43.36,3702495,4769,,,79,38,0,79,38,41,5.29,5.29,3.57,,,,0.0286,0.229,,,,0.0057,,,0.0,0.0,21.34,0.0,10.26,10.26,11.07,,
Germany,Europe & Central Asia,High income,2020-03-26,51.0,9.0,83181573,46259,,samples tested,43938,14938,267,43938,15205,28733,5317.43,5317.43,2302.29,62.71,2365.0,2952.43,291.54,238.11,11.29,249.4,42.14,-47.5657,-18.6,,0.0176,0.0061,528.22,3.21,179.58,182.79,345.43,,
Ghana,Sub-Saharan Africa,Lower middle income,2020-03-26,7.95,-1.0232,31156750,2202,,people tested,132,16,4,132,20,112,18.43,18.43,5.57,0.571,6.14,12.29,-0.3714,1.17,,,,-0.8629,,,0.2,0.0303,4.24,0.128,0.514,0.642,3.59,,
Greece,Europe & Central Asia,High income,2020-03-26,39.07,21.82,10711633,19583,,samples tested,892,372,26,892,398,494,76.0,76.0,39.14,3.29,42.43,33.57,2.77,2.74,0.257,3.0,-0.2286,-0.2629,-0.04,,0.0653,0.0291,83.27,2.43,34.73,37.16,46.12,,
Grenada,Latin America & Caribbean,Upper middle income,2020-03-26,12.12,-61.679,112508,10966,,,7,0,0,7,0,7,1.14,1.14,,,,,,,,,,,,,,0.0,62.22,0.0,0.0,0.0,62.22,,
Guatemala,Latin America & Caribbean,Upper middle income,2020-03-26,15.78,-90.2308,16921203,4620,,,25,9,1,25,10,15,2.14,2.14,1.43,0.0,1.43,0.714,0.0286,,,,,,,,0.1,0.04,1.48,0.0591,0.532,0.591,0.886,,
Guinea,Sub-Saharan Africa,Low income,2020-03-26,9.95,-9.6966,13069150,1064,,,4,2,0,4,2,2,2.0,2.0,0.286,,,,0.429,,,,,0.223,,,0.0,0.0,0.306,0.0,0.153,0.153,0.153,,
Guinea-Bissau,Sub-Saharan Africa,Low income,2020-03-26,11.8,-15.1804,1968970,698,,,2,0,0,2,0,2,,,,,,,,,,,,,,,,0.0,1.02,0.0,0.0,0.0,1.02,,
Guyana,Latin America & Caribbean,Upper middle income,2020-03-26,5.0,-58.75,784711,5468,,,5,5,1,5,6,-1,-1.5714,-1.5714,0.429,0.0,0.429,-2.0,,-0.1429,,,,,,,0.167,0.2,6.37,1.27,6.37,7.65,-1.2744,,
Haiti,Latin America & Caribbean,Low income,2020-03-26,18.97,-72.2852,11433736,755,,,8,2,0,8,2,6,1.86,1.86,,,,,,,,,,,,,0.0,0.0,0.7,0.0,0.175,0.175,0.525,,
Holy See,,,2020-03-26,41.9,12.45,,,,,4,1,0,4,1,3,0.714,0.714,0.143,,,,-0.0286,,,,,,,,0.0,0.0,,,,,,,
Honduras,Latin America & Caribbean,Lower middle income,2020-03-26,15.2,-86.2419,9950157,2575,,,52,14,1,52,15,37,12.0,12.0,2.71,,,,2.03,0.486,,,,0.28,-0.1131,,0.0667,0.0192,5.23,0.101,1.41,1.51,3.72,,
Hungary,Europe & Central Asia,High income,2020-03-26,47.16,19.5,9747272,16476,8005,samples tested,261,73,10,261,83,178,39.57,39.57,13.43,1.0,14.43,25.14,3.34,2.03,-0.0571,1.97,1.37,-0.16,-0.0766,,0.12,0.0383,26.78,1.03,7.49,8.52,18.26,30.67,821.26
Iceland,Europe & Central Asia,High income,2020-03-26,64.96,-19.0208,366111,66945,13572,samples tested,802,324,2,802,326,476,64.57,64.57,40.86,0.143,41.0,23.57,0.429,2.83,-0.0286,2.8,-2.3714,-0.3143,,,0.0061,0.0025,2190.59,5.46,884.98,890.44,1300.15,16.92,37070.72
India,South Asia,Lower middle income,2020-03-26,21.0,78.0,1385037543,2104,,people tested,727,229,20,727,249,478,89.71,89.71,38.14,2.86,41.0,48.71,9.37,4.86,0.257,5.11,4.26,5.04,,0.223,0.0803,0.0275,0.525,0.0144,0.165,0.18,0.345,,
Indonesia,East Asia & Pacific,Upper middle income,2020-03-26,-0.7893,113.92,274158671,4136,,people tested,893,229,78,893,307,586,110.14,110.14,39.57,9.43,49.0,61.14,7.43,4.49,0.8,5.29,2.14,-0.3886,-0.2046,,0.254,0.0873,3.26,0.285,0.835,1.12,2.14,,
Iran,Middle East & North Africa,Upper middle income,2020-03-26,32.0,53.0,83940798,1670,,,29406,13339,2234,29406,15573,13833,2381.57,2381.57,1049.0,136.43,1185.43,1196.14,251.29,89.71,0.4,90.11,161.17,-2.72,-16.36,,0.143,0.076,350.32,26.61,158.91,185.52,164.79,,
Iraq,,,2020-03-26,33.0,44.0,40388955,,,,382,133,36,382,169,213,44.86,44.86,15.29,3.14,18.43,26.43,5.37,2.14,0.0,2.14,3.23,-0.2971,-0.3211,,0.213,0.0942,9.46,0.891,3.29,4.18,5.27,,
Ireland,Europe & Central Asia,High income,2020-03-26,53.14,-7.6921,5009870,78661,20712,samples tested,1819,541,19,1819,560,1259,244.14,244.14,96.29,6.0,102.29,141.86,18.4,10.71,1.37,12.09,6.31,-1.5657,,,0.0339,0.0104,363.08,3.79,107.99,111.78,251.3,11.39,4134.24
Israel,Middle East & North Africa,High income,2020-03-26,31.0,35.0,9228573,43641,43549,samples tested,2693,606,8,2693,614,2079,480.57,480.57,143.14,2.0,145.14,335.43,52.97,26.89,,,,-4.5543,,,0.013,0.003,291.81,0.867,65.67,66.53,225.28,16.17,4718.93
Italy,Europe & Central Asia,High income,2020-03-26,43.0,12.0,60479368,33190,361060,samples tested,80589,28906,8215,80589,37121,43468,5507.29,5507.29,3009.14,757.57,3766.71,1740.57,-83.9429,157.89,22.8,180.69,-264.6286,-41.0743,,,0.221,0.102,1332.5,135.83,477.95,613.78,718.72,4.48,5969.97
Jamaica,Latin America & Caribbean,Upper middle income,2020-03-26,18.11,-77.2975,2964600,5582,,,26,11,1,26,12,14,1.86,1.86,1.29,0.0,1.29,0.571,0.114,0.0857,,,,0.0114,,,0.0833,0.0385,8.77,0.337,3.71,4.05,4.72,,
Japan,East Asia & Pacific,High income,2020-03-26,36.0,138.0,126234579,40247,25171,people tested,1387,787,47,1387,834,553,109.29,109.29,46.43,1.86,48.29,61.0,8.49,4.26,-0.1429,4.11,4.37,0.143,0.256,,0.0564,0.0339,10.99,0.372,6.23,6.61,4.38,18.15,199.4
Jordan,Middle East & North Africa,Upper middle income,2020-03-26,31.24,36.51,10469259,4330,,,212,64,0,212,64,148,21.0,21.0,10.86,,,,-0.6571,0.886,,,,-0.7143,,,0.0,0.0,20.25,0.0,6.11,6.11,14.14,,
Kazakhstan,Europe & Central Asia,Upper middle income,2020-03-26,48.02,66.92,18727834,9731,13460,samples tested,111,33,1,111,34,77,32.0,32.0,6.86,,,,5.83,1.54,,,,0.149,-0.3703,,0.0294,0.009,5.93,0.0534,1.76,1.82,4.11,121.26,718.72
Kenya,Sub-Saharan Africa,Lower middle income,2020-03-26,-0.0236,37.91,53969028,1817,600,units unclear,31,8,1,31,9,22,3.86,3.86,1.57,,,,0.286,0.2,,,,0.171,,,0.111,0.0323,0.574,0.0185,0.148,0.167,0.408,19.35,11.12
Kosovo,Europe & Central Asia,Upper middle income,2020-03-26,42.6,20.9,1799351,4418,,,71,-1,1,71,0,71,,,,,,,,,,,,,,,Inf,0.0141,39.46,0.556,-0.5558,0.0,39.46,,
Kuwait,Middle East & North Africa,High income,2020-03-26,29.5,47.75,4369870,32032,,,208,128,0,208,128,80,9.57,9.57,7.57,,,,1.09,0.2,,,,,,,0.0,0.0,47.6,0.0,29.29,29.29,18.31,,
Kyrgyzstan,Europe & Central Asia,Lower middle income,2020-03-26,41.2,74.77,6551463,1309,,,44,11,0,44,11,33,10.0,10.0,2.86,,,,0.686,,,,,,,,0.0,0.0,6.72,0.0,1.68,1.68,5.04,,
Laos,East Asia & Pacific,Lower middle income,2020-03-26,19.86,102.5,7282659,2535,,,6,0,0,6,0,6,,,,,,,,,,,,,,,,0.0,0.824,0.0,0.0,0.0,0.824,,
Latvia,Europe & Central Asia,High income,2020-03-26,56.88,24.6,1891436,17836,10613,samples tested,244,88,0,244,88,156,29.71,29.71,13.29,,,,1.23,1.26,,,,-0.0114,,,0.0,0.0,129.0,0.0,46.53,46.53,82.48,43.5,5611.08
Lebanon,Middle East & North Africa,Upper middle income,2020-03-26,33.85,35.86,7067806,7784,,,368,148,6,368,154,214,27.14,27.14,17.0,0.857,17.86,9.29,-1.6857,1.03,0.171,1.2,-2.8857,-0.9543,,,0.039,0.0163,52.07,0.849,20.94,21.79,30.28,,
Lesotho,Sub-Saharan Africa,Lower middle income,2020-03-26,-29.61,28.23,2130249,1158,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Liberia,Sub-Saharan Africa,Low income,2020-03-26,6.43,-9.4295,5082402,622,,,3,2,0,3,2,1,0.0,0.0,0.143,,,,-0.0286,,,,,,,,0.0,0.0,0.59,0.0,0.394,0.394,0.197,,
Libya,Middle East & North Africa,Upper middle income,2020-03-26,26.34,17.23,6861810,7684,,,1,0,0,1,0,1,,,,,,,,,,,,,,,,0.0,0.146,0.0,0.0,0.0,0.146,,
Liechtenstein,Europe & Central Asia,High income,2020-03-26,47.14,9.55,38292,74854,,,56,23,0,56,23,33,2.71,2.71,2.86,,,,-0.3143,0.0,,,,,,,0.0,0.0,1462.45,0.0,600.65,600.65,861.8,,
Lithuania,Europe & Central Asia,High income,2020-03-26,55.17,23.88,2753642,19455,,samples tested,299,75,4,299,79,220,45.29,45.29,17.29,0.857,18.14,27.14,1.86,2.49,,,,-0.6286,,,0.0506,0.0134,108.58,1.45,27.24,28.69,79.89,,
Luxembourg,Europe & Central Asia,High income,2020-03-26,49.82,6.13,631462,114705,,,1453,433,9,1453,442,1011,164.57,164.57,81.0,1.86,82.86,81.71,-1.1143,7.71,0.286,8.0,-9.1143,-2.8,,,0.0204,0.0062,2301.01,14.25,685.71,699.96,1601.05,,
MS Zaandam,,,2020-03-26,0.0,0.0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,Sub-Saharan Africa,Low income,2020-03-26,-18.7669,46.87,27742116,522,,,23,5,0,23,5,18,5.14,5.14,1.29,,,,,,,,,,,,0.0,0.0,0.829,0.0,0.18,0.18,0.649,,
